Mês,Dia,Hora,Temperatura {C},Umidade {kg/kg},Densidade do ar {kg/m3},Velocidade do Vento {m/s},Direção do Vento {graus}
6,11,18,18.8,0.013285405,1.172,4,200
6,11,19,18.5,0.013289655,1.178,0,0
6,11,20,17.6,0.012370632,1.182,2,50
6,11,21,17.4,0.012250218,1.183,1,140
6,11,22,17,0.0120856,1.188,2,100
6,11,23,16.7,0.01189326,1.19,1,150
6,11,24,16.4,0.011704916,1.192,0,0
6,12,1,16.6,0.011845737,1.192,0,0
6,12,2,16.6,0.011774721,1.19,0,0
6,12,3,16.6,0.011762759,1.191,2,190
6,12,4,16.6,0.011845737,1.192,0,0
6,12,5,16.2,0.011388121,1.192,0,0
6,12,6,16.1,0.011260318,1.193,0,0
6,12,7,16.2,0.011346691,1.191,0,0
6,12,8,14.5,0.009905712,1.201,2,200
6,12,9,14.5,0.009823247,1.201,0,0
6,12,10,14,0.00873939,1.198,2,140
6,12,11,14.5,0.008455721,1.191,3,60
6,12,12,14.8,0.008947057,1.191,0,0
6,12,13,16.7,0.01016095,1.18,3,40
6,12,14,16.6,0.010167018,1.181,3,130
6,12,15,15.4,0.009130204,1.185,3,160
6,12,16,15.1,0.008877732,1.186,3,170
6,12,17,14.5,0.008660933,1.192,4,180
6,12,18,13.5,0.008201947,1.201,3,160
6,12,19,12,0.007609499,1.213,0,0
6,12,20,11.2,0.007769586,1.222,0,0
6,12,21,11.3,0.007620503,1.22,0,0
6,12,22,10.1,0.007376228,1.231,0,0
6,12,23,8.8,0.006802574,1.24,3,270
6,12,24,11.7,0.008238988,1.224,0,0
6,13,1,9.7,0.007327323,1.236,1,60
6,13,2,9,0.006980572,1.239,0,0
6,13,3,10.5,0.007660228,1.231,2,270
6,13,4,10.1,0.007647341,1.236,2,300
6,13,5,9.3,0.007242739,1.24,0,0
6,13,6,9.5,0.007137708,1.237,0,0
6,13,7,10,0.00739115,1.235,0,0
6,13,8,8.5,0.00664661,1.244,0,0
6,13,9,9.7,0.007305133,1.239,0,0
6,13,10,11,0.00748808,1.229,0,0
6,13,11,11.5,0.007346863,1.224,0,0
6,13,12,11.5,0.006326518,1.216,0,0
6,13,13,14.4,0.008092158,1.2,0,0
6,13,14,15,0.008507485,1.196,0,0
6,13,15,14,0.007839938,1.201,2,120
6,13,16,13.5,0.007520695,1.204,4,120
6,13,17,13.5,0.007930042,1.207,3,120
6,13,18,12.5,0.007514123,1.216,2,150
6,13,19,12,0.00828649,1.227,2,150
6,13,20,10.3,0.007352611,1.236,2,170
6,13,21,10.1,0.00703708,1.237,0,0
6,13,22,10.3,0.007092119,1.237,1,210
6,13,23,9.6,0.007103074,1.244,2,270
6,13,24,8.6,0.006700384,1.25,2,270
6,14,1,7.8,0.006415129,1.255,0,0
6,14,2,6.8,0.005981282,1.26,0,0
6,14,3,8,0.006580184,1.256,0,0
6,14,4,9.5,0.007250397,1.247,0,0
6,14,5,9.9,0.007451239,1.245,0,0
6,14,6,12,0.008548098,1.233,3,220
6,14,7,12.3,0.008517305,1.23,2,230
6,14,8,12.3,0.008107017,1.227,2,220
6,14,9,12.8,0.008486487,1.225,4,210
6,14,10,12.5,0.007879362,1.225,3,220
6,14,11,13.1,0.00811743,1.221,3,220
6,14,12,13.7,0.008409407,1.217,2,210
6,14,13,13.2,0.007932919,1.218,3,220
