Mês,Dia,Hora,Temperatura {C},Umidade {kg/kg},Densidade do ar {kg/m3},Velocidade do Vento {m/s},Direção do Vento {graus}
4,6,11,21.5,0.014836733,1.162,2,210
4,6,12,22.1,0.015032939,1.155,3,150
4,6,13,21.2,0.014036104,1.16,1,130
4,6,14,21.5,0.014017763,1.154,3,130
4,6,15,23,0.01602984,1.148,3,120
4,6,16,23,0.01602984,1.148,4,90
4,6,17,21.5,0.014660192,1.158,3,100
4,6,18,21.5,0.014660192,1.158,2,100
4,6,19,21,0.014773825,1.166,0,0
4,6,20,21,0.014773825,1.166,0,0
4,6,21,19,0.013335595,1.181,0,0
4,6,22,18.5,0.013111869,1.186,0,0
4,6,23,18,0.012704964,1.187,0,0
4,6,24,18,0.012691983,1.188,0,0
4,7,1,17.8,0.012527392,1.189,0,0
4,7,2,17.5,0.012284048,1.191,0,0
4,7,3,17,0.011680338,1.192,0,0
4,7,4,18,0.012704964,1.187,0,0
4,7,5,18,0.012704964,1.187,0,0
4,7,6,17.8,0.012540205,1.188,0,0
4,7,7,18.2,0.012871638,1.186,0,0
4,7,8,18.5,0.013333608,1.186,1,360
4,7,9,20,0.014446433,1.177,2,280
4,7,10,20.6,0.014385761,1.169,1,300
4,7,11,21.5,0.014435057,1.157,2,10
4,7,12,22.9,0.015986471,1.15,0,0
4,7,13,22,0.015573841,1.159,3,130
4,7,14,22.5,0.015279401,1.149,2,60
4,7,15,22,0.014561587,1.149,3,60
4,7,16,22.5,0.015314154,1.147,5,20
4,7,17,22.7,0.015720922,1.148,5,120
4,7,18,22,0.014979482,1.152,3,20
4,7,19,22.5,0.016554989,1.157,1,100
4,7,20,20.5,0.014754031,1.169,0,0
4,7,21,19.8,0.01429102,1.176,0,0
4,7,22,19.6,0.014093665,1.178,0,0
4,7,23,19,0.01355788,1.182,0,0
4,7,24,18.5,0.013333608,1.186,0,0
4,8,1,18.3,0.013135535,1.186,0,0
4,8,2,18.2,0.013051346,1.186,1,300
4,8,3,18.1,0.012967642,1.187,1,270
4,8,4,18.1,0.013022404,1.186,2,360
4,8,5,18.1,0.013022404,1.186,0,0
4,8,6,18,0.012939085,1.186,1,360
4,8,7,18,0.012939085,1.186,2,360
4,8,8,18,0.012717972,1.186,2,360
4,8,9,19.9,0.013340212,1.167,2,360
4,8,10,21,0.014178642,1.159,3,360
4,8,11,22,0.014770458,1.151,2,30
4,8,12,23,0.016047771,1.146,4,30
4,8,13,22.3,0.015017983,1.147,4,30
4,8,14,23.1,0.015942542,1.142,5,40
4,8,15,23.3,0.016141542,1.139,5,40
4,8,16,23.5,0.016469427,1.137,4,360
4,8,17,23.1,0.015997097,1.138,4,30
4,8,18,21.5,0.01488386,1.152,5,60
4,8,19,21.3,0.015167619,1.158,6,50
4,8,20,21.3,0.015167619,1.158,3,30
4,8,21,21.3,0.015235132,1.16,3,30
4,8,22,22,0.016287631,1.158,5,10
4,8,23,22,0.016371662,1.159,3,10
4,8,24,21.5,0.01564657,1.16,4,360
4,9,1,21.4,0.015561644,1.159,3,360
4,9,2,21.4,0.015519725,1.159,4,360
4,9,3,21.4,0.015578021,1.158,3,20
4,9,4,21.4,0.015703818,1.159,3,350
4,9,5,21.5,0.015863814,1.158,4,10
4,9,6,21.5,0.015905778,1.158,3,30
4,9,7,21.4,0.015720233,1.158,3,30
4,9,8,21.7,0.016026842,1.156,2,50
4,9,9,21.7,0.015884206,1.156,2,40
4,9,10,24,0.018136209,1.14,5,20
4,9,11,23.6,0.017041056,1.137,7,10
4,9,12,24.1,0.017368746,1.133,4,20
4,9,13,24.2,0.017043682,1.128,3,60
4,9,14,25.2,0.01948519,1.13,4,180
4,9,15,25,0.019362615,1.133,7,180
4,9,16,23.7,0.018439624,1.145,3,130
4,9,17,22.7,0.017063111,1.149,7,190
4,9,18,21.7,0.016211576,1.156,3,180
4,9,19,21,0.015251708,1.158,3,180
4,9,20,20.7,0.015108551,1.163,2,150
4,9,21,20,0.014147729,1.164,1,150
4,9,22,20.3,0.01473463,1.168,0,0
4,9,23,20.5,0.014883903,1.166,1,240
4,9,24,19.5,0.014060637,1.174,0,0
4,10,1,19.5,0.014283976,1.174,0,0
4,10,2,19.3,0.014005519,1.176,1,240
4,10,3,19.3,0.014005519,1.176,0,0
4,10,4,19.1,0.013924731,1.177,2,270
4,10,5,16.7,0.011395709,1.186,0,0
4,10,6,16,0.011404638,1.194,1,60
4,10,7,15.5,0.010997638,1.196,2,300
4,10,8,16,0.011197523,1.192,5,270
4,10,9,17.1,0.011778558,1.185,3,280
4,10,10,18,0.011705929,1.175,1,330
4,10,11,18.5,0.011711574,1.169,0,0
4,10,12,19,0.011315088,1.16,0,0
4,10,13,21.4,0.013773796,1.149,0,0
4,10,14,21.5,0.013666192,1.146,0,0
4,10,15,21,0.013600749,1.151,2,150
4,10,16,20.5,0.01332424,1.156,6,180
4,10,17,20.7,0.013724814,1.156,6,180
4,10,18,19.5,0.012810626,1.164,5,180
4,10,19,19.8,0.013917474,1.169,5,180
4,10,20,19,0.013196839,1.174,4,160
4,10,21,18.8,0.012813751,1.173,3,200
4,10,22,19.3,0.013448974,1.173,4,210
4,10,23,19.2,0.013345652,1.175,4,220
4,10,24,18.6,0.012738388,1.177,3,200
4,11,1,18.6,0.012821577,1.178,3,210
4,11,2,18.6,0.012904791,1.179,0,0
4,11,3,18,0.012523078,1.183,0,0
4,11,4,18.2,0.012939647,1.184,0,0
4,11,5,18,0.012744066,1.184,0,0
4,11,6,17.6,0.012361148,1.187,0,0
4,11,7,17.5,0.011989602,1.185,2,210
4,11,8,17.2,0.011667016,1.186,0,0
4,11,9,17.7,0.011641118,1.181,0,0
4,11,10,19,0.012933042,1.177,3,230
4,11,11,19.1,0.012605007,1.173,2,200
4,11,12,21.2,0.014360102,1.159,3,30
4,11,13,20.9,0.014482634,1.164,2,240
4,11,14,21.2,0.014793977,1.161,2,90
4,11,15,21.7,0.015105312,1.156,3,130
4,11,16,20,0.013031267,1.162,2,120
4,11,17,20.7,0.014209787,1.161,3,120
4,11,18,20.5,0.014351339,1.165,3,120
4,11,19,18.5,0.012749462,1.178,2,130
4,11,20,18.2,0.012703221,1.181,1,150
4,11,21,18,0.012536134,1.182,2,150
4,11,22,17.8,0.01235808,1.184,0,0
4,11,23,17.6,0.01219498,1.185,0,0
4,11,24,18,0.012939085,1.186,0,0
4,12,1,18.7,0.013532529,1.182,0,0
4,12,2,19,0.013794275,1.181,0,0
4,12,3,18.6,0.01340459,1.183,0,0
4,12,4,19,0.013822198,1.178,0,0
4,12,5,18.2,0.013145996,1.182,0,0
4,12,6,19,0.013836201,1.177,1,330
4,12,7,18,0.012770265,1.181,0,0
4,12,8,17.5,0.012347114,1.185,0,0
4,12,9,18.5,0.013179205,1.18,0,0
4,12,10,20.8,0.014447821,1.16,1,220
4,12,11,21.8,0.015032073,1.151,2,110
4,12,12,20.4,0.013603678,1.159,3,230
4,12,13,21.2,0.014215478,1.153,5,170
4,12,14,21.5,0.014307894,1.15,3,160
4,12,15,20.7,0.013516513,1.154,3,160
4,12,16,20.2,0.013039918,1.157,4,170
4,12,17,20,0.013046107,1.161,4,180
4,12,18,19.5,0.012796225,1.166,4,180
4,12,19,20,0.014073088,1.17,3,200
4,12,20,18.6,0.012405873,1.175,3,180
4,12,21,18,0.012094662,1.181,0,0
4,12,22,17.1,0.011368626,1.186,0,0
4,12,23,16.1,0.010717746,1.194,0,0
4,12,24,16.5,0.011183151,1.193,1,270
4,13,1,16.5,0.011224557,1.193,3,260
4,13,2,16.1,0.010995827,1.197,0,0
4,13,3,16,0.010921964,1.198,2,300
4,13,4,15.5,0.010765763,1.202,0,0
4,13,5,14.5,0.010070659,1.208,2,270
4,13,6,14.5,0.010070659,1.208,3,270
4,13,7,14.4,0.009993162,1.21,0,0
4,13,8,14.1,0.009793868,1.211,0,0
4,13,9,16.5,0.010858306,1.194,0,0
4,13,10,17.7,0.010928001,1.181,0,0
4,13,11,17.7,0.010832702,1.181,1,360
4,13,12,19.3,0.01177115,1.169,0,0
4,13,13,18,0.01016844,1.173,3,120
4,13,14,17.7,0.009801237,1.173,3,150
4,13,15,18,0.010181287,1.171,3,150
4,13,16,18,0.010387522,1.173,5,150
4,13,17,18.3,0.010979492,1.173,4,140
4,13,18,18,0.011226868,1.178,3,130
4,13,19,18,0.011698123,1.184,2,160
4,13,20,17.8,0.011617381,1.186,1,180
4,13,21,18,0.012029957,1.187,0,0
4,13,22,18,0.012224683,1.19,0,0
4,13,23,18,0.012557142,1.192,0,0
4,13,24,17.9,0.012308728,1.192,1,360
4,14,1,17.6,0.011691741,1.19,1,280
4,14,2,17.6,0.011691741,1.19,2,280
4,14,3,18,0.012224683,1.19,1,290
4,14,4,18.2,0.012611187,1.189,0,0
4,14,5,18,0.012445297,1.19,0,0
4,14,6,18.1,0.012735952,1.191,1,300
4,14,7,17.6,0.012368468,1.195,0,0
4,14,8,17,0.011880872,1.199,0,0
4,14,9,19,0.012864107,1.183,2,30
4,14,10,20.1,0.013812068,1.176,2,30
4,14,11,21,0.014376728,1.169,4,10
4,14,12,21.7,0.014964725,1.163,2,20
4,14,13,22.4,0.015582041,1.156,7,20
4,14,14,21.7,0.014855619,1.16,7,20
4,14,15,22.6,0.016022006,1.156,8,30
4,14,16,21.8,0.015158065,1.159,7,50
4,14,17,21.5,0.014994724,1.16,7,20
4,14,18,21,0.014664131,1.164,8,40
4,14,19,20,0.013820011,1.172,5,40
4,14,20,19.7,0.013419305,1.173,6,40
4,14,21,19.7,0.013544327,1.174,5,30
4,14,22,20,0.013805268,1.173,6,30
4,14,23,20.5,0.014483814,1.172,4,360
4,14,24,20,0.013805268,1.173,5,30
4,15,1,20,0.013903454,1.173,5,360
4,15,2,20,0.014028665,1.174,5,360
4,15,3,19.7,0.0137256,1.174,5,360
4,15,4,19.7,0.013850754,1.175,5,360
4,15,5,20.5,0.014947946,1.172,5,350
4,15,6,20,0.014267069,1.173,4,360
4,15,7,19.5,0.01361454,1.173,3,360
4,15,8,20,0.014156599,1.171,4,30
4,15,9,20.6,0.014625502,1.168,4,350
4,15,10,21.5,0.015287762,1.162,6,340
4,15,11,21.3,0.014475647,1.158,5,350
4,15,12,21,0.013985837,1.157,5,30
4,15,13,21,0.014403212,1.16,5,20
4,15,14,20.5,0.014142542,1.163,5,10
4,15,15,20.5,0.014142542,1.163,5,10
4,15,16,21,0.015046286,1.163,1,10
4,15,17,20.5,0.014994052,1.168,1,360
4,15,18,19.5,0.014046205,1.175,4,330
4,15,19,18.2,0.01295288,1.183,3,340
4,15,20,17.8,0.012703568,1.186,0,0
4,15,21,17.7,0.01266321,1.187,0,0
4,15,22,17.6,0.012428175,1.185,0,0
4,15,23,18.1,0.012965457,1.183,0,0
4,15,24,17.9,0.012812028,1.183,0,0
4,16,1,17.9,0.012853643,1.183,0,0
4,16,2,17.8,0.012742403,1.182,0,0
4,16,3,17.8,0.012742403,1.182,3,310
4,16,4,17.6,0.012508141,1.181,3,340
4,16,5,17.6,0.012508141,1.181,2,340
4,16,6,17.4,0.012262875,1.182,0,0
4,16,7,17.2,0.011882601,1.182,7,220
4,16,8,17.4,0.011905484,1.182,6,210
4,16,9,17.4,0.011490902,1.178,8,210
4,16,10,18.5,0.012126273,1.173,9,210
4,16,11,19,0.01212979,1.168,8,220
4,16,12,20.5,0.013710074,1.161,7,210
4,16,13,20.5,0.014111882,1.165,9,210
4,16,14,20,0.013432715,1.167,6,210
4,16,15,19,0.01262811,1.172,5,230
4,16,16,18.5,0.011698115,1.171,8,190
4,16,17,18.7,0.011662075,1.168,7,210
4,16,18,18.1,0.011361626,1.173,9,190
4,16,19,18.2,0.011900875,1.176,9,200
4,16,20,17.4,0.011399276,1.183,9,190
4,16,21,17.1,0.011368626,1.186,7,210
4,16,22,15.8,0.010373507,1.194,5,220
4,16,23,14.6,0.009314061,1.2,6,210
4,16,24,14.5,0.009246554,1.201,6,200
4,17,1,14.5,0.009246554,1.201,4,190
4,17,2,14.4,0.009220583,1.202,5,200
4,17,3,14,0.009120514,1.205,8,190
4,17,4,14,0.009120514,1.205,8,200
4,17,5,14.8,0.009872794,1.202,4,210
4,17,6,14.8,0.009872794,1.202,4,220
4,17,7,12.9,0.008219055,1.21,2,70
4,17,8,11.8,0.007976794,1.219,3,20
4,17,9,14,0.008699582,1.203,0,0
4,17,10,15.5,0.009105387,1.19,3,360
4,17,11,16.5,0.010032362,1.188,0,0
4,17,12,16.2,0.008656688,1.18,2,270
4,17,13,16.7,0.008960869,1.176,4,180
4,17,14,17.5,0.009789625,1.173,4,180
4,17,15,17.3,0.009561072,1.172,3,150
4,17,16,16.6,0.0091433,1.177,3,170
4,17,17,17.4,0.010340814,1.177,4,170
4,17,18,17.4,0.010493505,1.18,3,160
4,17,19,17.6,0.011480724,1.185,3,190
4,17,20,17.4,0.011320478,1.186,2,190
4,17,21,17.3,0.011311529,1.188,2,200
4,17,22,17,0.011034795,1.19,1,210
4,17,23,17,0.011117558,1.19,0,0
4,17,24,16.8,0.010962899,1.192,0,0
4,18,1,16.4,0.010658931,1.194,0,0
4,18,2,16.4,0.010877283,1.194,2,270
4,18,3,16.5,0.011118267,1.195,2,290
4,18,4,16,0.010910612,1.199,0,0
4,18,5,15.6,0.010619736,1.201,2,320
4,18,6,15.1,0.010389488,1.205,2,350
4,18,7,14.5,0.010060381,1.209,0,0
4,18,8,13.5,0.009323386,1.214,0,0
4,18,9,15,0.009865962,1.202,2,340
4,18,10,16.3,0.010017679,1.188,3,360
4,18,11,17.3,0.010496841,1.181,2,330
4,18,12,17.5,0.0106145,1.179,3,30
4,18,13,18.5,0.011161108,1.17,5,30
4,18,14,18.8,0.011086501,1.166,4,50
4,18,15,18.3,0.010468898,1.166,5,40
4,18,16,18.3,0.010660455,1.165,2,30
4,18,17,19,0.011301202,1.162,3,40
4,18,18,19.5,0.01215894,1.162,2,30
4,18,19,18.5,0.012099361,1.175,1,180
4,18,20,17.8,0.011544072,1.18,1,180
4,18,21,18,0.012081669,1.182,0,0
4,18,22,17.5,0.011868875,1.188,0,0
4,18,23,17.6,0.012073939,1.188,0,0
4,18,24,17.6,0.012073939,1.188,0,0
4,19,1,17.6,0.011990921,1.188,0,0
4,19,2,18.2,0.012733659,1.186,2,150
4,19,3,18.2,0.012816871,1.187,2,160
4,19,4,18,0.012691983,1.188,0,0
4,19,5,17.4,0.012162333,1.191,2,280
4,19,6,17.2,0.012169477,1.194,0,0
4,19,7,16.5,0.011710132,1.198,0,0
4,19,8,15.3,0.010623457,1.203,0,0
4,19,9,16.8,0.011305979,1.193,0,0
4,19,10,19.6,0.013230835,1.174,0,0
4,19,11,19.5,0.01301579,1.174,0,0
4,19,12,20.1,0.013064843,1.166,0,0
4,19,13,21,0.013730092,1.159,0,0
4,19,14,21,0.01403769,1.16,3,130
4,19,15,20.6,0.014192283,1.166,4,170
4,19,16,20,0.013417924,1.168,4,150
4,19,17,19,0.012517247,1.173,5,170
4,19,18,19.5,0.013377452,1.174,3,180
4,19,19,18.5,0.012085945,1.176,2,210
4,19,20,17.7,0.011835693,1.184,5,210
4,19,21,17.3,0.011419054,1.187,3,210
4,19,22,17,0.011046885,1.189,3,210
4,19,23,16.7,0.011104969,1.193,0,0
4,19,24,17,0.011046885,1.189,3,240
4,20,1,16.5,0.010870007,1.193,0,0
4,20,2,16.5,0.011283895,1.196,0,0
4,20,3,16.5,0.011283895,1.196,0,0
4,20,4,16,0.011046109,1.199,0,0
4,20,5,16.3,0.011269084,1.197,4,270
4,20,6,15,0.010000302,1.202,0,0
4,20,7,15.5,0.010754777,1.203,0,0
4,20,8,15.5,0.010867904,1.206,0,0
4,20,9,16.7,0.011300131,1.195,0,0
4,20,10,17.5,0.011843844,1.19,0,0
4,20,11,19,0.012475834,1.177,3,360
4,20,12,19.5,0.012295054,1.169,2,340
4,20,13,19.5,0.011687332,1.163,0,0
4,20,14,21,0.013714393,1.16,2,130
4,20,15,21,0.013506111,1.158,3,130
4,20,16,20.5,0.013664256,1.165,4,130
4,20,17,19.5,0.012738913,1.17,5,130
4,20,18,18.5,0.011865152,1.176,2,160
4,20,19,18.2,0.01248417,1.184,2,150
4,20,20,17.7,0.012196511,1.188,0,0
4,20,21,17.5,0.012188429,1.192,1,150
4,20,22,16.7,0.011809472,1.198,0,0
4,20,23,15.3,0.010778013,1.206,0,0
4,20,24,15.3,0.010767191,1.207,0,0
4,21,1,15.3,0.010767191,1.207,0,0
4,21,2,15.2,0.010707519,1.207,1,330
4,21,3,15,0.010526435,1.207,2,360
4,21,4,16.5,0.011615442,1.199,2,20
4,21,5,16.6,0.011703309,1.197,2,290
4,21,6,16.2,0.011401449,1.199,0,0
4,21,7,15.7,0.010951123,1.202,0,0
4,21,8,16,0.011200363,1.201,0,0
4,21,9,17,0.011668211,1.194,2,330
4,21,10,17.8,0.011684289,1.184,3,330
4,21,11,20.2,0.013782906,1.171,3,360
4,21,12,21,0.014355872,1.163,3,360
4,21,13,22.5,0.015680844,1.153,5,360
4,21,14,23,0.01602984,1.148,3,30
4,21,15,24.6,0.018098083,1.139,2,30
4,21,16,21.5,0.013217477,1.146,3,360
4,21,17,23,0.01592198,1.145,3,190
4,21,18,22.6,0.015696992,1.149,2,210
4,21,19,21.2,0.01504501,1.163,2,210
4,21,20,20.1,0.01419321,1.171,0,0
4,21,21,19,0.013349448,1.18,0,0
4,21,22,18.2,0.012663619,1.184,0,0
4,21,23,18.1,0.012580093,1.185,3,310
4,21,24,18.1,0.012691791,1.187,3,320
4,22,1,18.1,0.012580093,1.185,0,0
4,22,2,18.1,0.012496948,1.184,0,0
4,22,3,18.1,0.012496948,1.184,0,0
4,22,4,17.2,0.01186203,1.189,0,0
4,22,5,17.5,0.012321811,1.188,0,0
4,22,6,17.5,0.012321811,1.188,0,0
4,22,7,16.9,0.011834044,1.192,2,310
4,22,8,15.5,0.010787801,1.2,0,0
4,22,9,15.5,0.010374524,1.197,2,280
4,22,10,15.5,0.009527792,1.192,2,280
4,22,11,19,0.012212728,1.172,1,280
4,22,12,18.7,0.010587595,1.164,0,0
4,22,13,18.5,0.010224707,1.162,2,280
4,22,14,21,0.012083747,1.145,2,280
4,22,15,20.5,0.012447102,1.153,4,280
4,22,16,21.7,0.014253061,1.151,3,270
4,22,17,20,0.011771337,1.154,2,270
4,22,18,19,0.011080581,1.161,0,0
4,22,19,18.5,0.012293508,1.178,0,0
4,22,20,19,0.013141169,1.178,2,280
4,22,21,19,0.013349448,1.18,0,0
4,22,22,18,0.01248407,1.187,2,280
4,22,23,18,0.012691983,1.188,2,280
4,22,24,18,0.012691983,1.188,0,0
4,23,1,17.5,0.012284048,1.191,0,0
4,23,2,17.5,0.012284048,1.191,2,280
4,23,3,17.5,0.012284048,1.191,1,280
4,23,4,17.5,0.012284048,1.191,1,280
4,23,5,17,0.011887755,1.194,2,280
4,23,6,16.5,0.011502805,1.197,0,0
4,23,7,13.5,0.009405728,1.214,0,0
4,23,8,12,0.008493813,1.223,0,0
4,23,9,16.1,0.010931617,1.199,0,0
4,23,10,18.7,0.012798171,1.183,2,270
4,23,11,19.5,0.01271043,1.173,3,270
4,23,12,20.3,0.012530016,1.161,0,0
4,23,13,21,0.012658873,1.153,2,270
4,23,14,21,0.012259625,1.149,2,330
4,23,15,22,0.013968975,1.149,2,150
4,23,16,22.5,0.014843925,1.147,3,360
4,23,17,22,0.01440277,1.15,2,360
4,23,18,21.7,0.014930282,1.158,3,360
4,23,19,21.2,0.015348082,1.168,2,360
4,23,20,19.9,0.014270269,1.177,2,10
4,23,21,19,0.013530192,1.184,1,30
4,23,22,18.7,0.013381174,1.188,1,40
4,23,23,20,0.014584216,1.181,3,10
4,23,24,20,0.014626049,1.181,3,20
4,24,1,19.8,0.014441682,1.182,3,340
4,24,2,19.5,0.014169055,1.184,2,340
4,24,3,19,0.01372496,1.187,2,340
4,24,4,18.6,0.01337875,1.189,3,360
4,24,5,18.5,0.013293435,1.19,2,350
4,24,6,18,0.012874155,1.192,2,330
4,24,7,17.6,0.012547335,1.195,2,320
4,24,8,17.2,0.012227993,1.197,2,330
4,24,9,18.3,0.012986167,1.191,0,0
4,24,10,19,0.013072208,1.184,0,0
4,24,11,19.5,0.013306236,1.18,3,270
4,24,12,20,0.012512635,1.167,0,0
4,24,13,22.1,0.014581376,1.154,0,0
4,24,14,23.8,0.016642818,1.146,3,20
4,24,15,22,0.014269215,1.153,0,0
4,24,16,21.5,0.013152677,1.15,0,0
4,24,17,20.5,0.011806022,1.153,3,150
4,24,18,19.8,0.011695259,1.161,1,130
4,24,19,19,0.012046939,1.175,0,0
4,24,20,18,0.012237551,1.189,0,0
4,24,21,16,0.010876691,1.203,0,0
4,24,22,17,0.012046926,1.2,0,0
4,24,23,17,0.012046926,1.2,0,0
4,24,24,16.4,0.011587909,1.204,0,0
4,25,1,19.4,0.014050957,1.187,0,0
4,25,2,19.2,0.013831434,1.188,1,360
4,25,3,19.3,0.013961813,1.187,0,0
4,25,4,19.2,0.013887111,1.187,0,0
4,25,5,18.9,0.01362397,1.188,0,0
4,25,6,18.5,0.013280098,1.191,0,0
4,25,7,18,0.012778008,1.193,2,10
4,25,8,17.5,0.01241274,1.196,3,10
4,25,9,18.3,0.013056318,1.193,1,330
4,25,10,18.5,0.013058486,1.19,5,360
4,25,11,19,0.012448363,1.179,4,10
4,25,12,19.9,0.01262858,1.17,5,20
4,25,13,21,0.013875902,1.165,5,10
4,25,14,21.2,0.013920979,1.161,6,360
4,25,15,21.5,0.014068787,1.157,4,350
4,25,16,20.4,0.012514463,1.158,5,360
