Mês,Dia,Hora,Temperatura {C},Umidade {kg/kg},Densidade do ar {kg/m3},Velocidade do Vento {m/s},Direção do Vento {graus}
9,7,12,19.5,0.013628933,1.172,4,30
9,7,13,20.3,0.013774055,1.16,3,360
9,7,14,20.7,0.014032292,1.157,5,360
9,7,15,21.5,0.01434075,1.148,3,270
9,7,16,19.5,0.012839515,1.162,5,120
9,7,17,19.5,0.01308909,1.164,2,90
9,7,18,18.5,0.012457517,1.171,3,120
9,7,19,18,0.012216834,1.178,3,90
9,7,20,17.6,0.012041622,1.183,0,0
9,7,21,17.8,0.012524329,1.186,2,60
9,7,22,17.7,0.012276294,1.185,0,0
9,7,23,17.7,0.012305061,1.186,2,90
9,7,24,17.6,0.012306903,1.188,1,100
9,8,1,17.7,0.01247129,1.188,2,120
9,8,2,17.3,0.012065925,1.189,0,0
9,8,3,17.1,0.011990594,1.191,0,0
9,8,4,16.6,0.011602605,1.194,0,0
9,8,5,16.7,0.011845237,1.195,0,0
9,8,6,16.5,0.011692209,1.196,0,0
9,8,7,16.1,0.011350015,1.198,0,0
9,8,8,16.8,0.011910397,1.195,1,340
9,8,9,18.2,0.012996523,1.187,2,350
9,8,10,18.3,0.013109023,1.188,0,0
9,8,11,19.6,0.014079255,1.179,1,90
9,8,12,19.8,0.014247226,1.179,1,150
9,8,13,20.5,0.01490212,1.175,3,130
9,8,14,21,0.014758097,1.168,3,90
9,8,15,21,0.014773825,1.166,2,120
9,8,16,20.7,0.014189553,1.166,1,160
9,8,17,20,0.012986925,1.166,1,180
9,8,18,20.5,0.014290119,1.169,2,270
9,8,19,20,0.014431675,1.178,0,0
9,8,20,18.7,0.0131447,1.185,1,120
9,8,21,18.5,0.013085124,1.188,0,0
9,8,22,17.7,0.012420427,1.192,0,0
9,8,23,18,0.012749303,1.191,2,120
9,8,24,18,0.012707698,1.191,2,120
9,9,1,18.2,0.01283226,1.19,1,210
9,9,2,18,0.012666099,1.191,1,210
9,9,3,18,0.012778008,1.193,0,0
9,9,4,17.7,0.012628333,1.194,0,0
9,9,5,17.4,0.012386739,1.196,0,0
9,9,6,17.3,0.012265582,1.196,0,0
9,9,7,17.2,0.012186449,1.197,0,0
9,9,8,17.2,0.012144911,1.196,0,0
9,9,9,17.8,0.0126266,1.193,0,0
9,9,10,17.9,0.012363067,1.191,0,0
9,9,11,19.5,0.013543011,1.179,2,10
9,9,12,19.5,0.013126415,1.176,2,30
9,9,13,20.5,0.014066123,1.169,3,30
9,9,14,20,0.013194968,1.167,3,360
9,9,15,20,0.013001676,1.165,3,20
9,9,16,20,0.013001676,1.165,2,10
9,9,17,19.5,0.012352094,1.165,2,360
9,9,18,20,0.013417924,1.168,0,0
9,9,19,19,0.013127321,1.179,0,0
9,9,20,18.7,0.013033334,1.182,2,180
9,9,21,18.8,0.013272672,1.184,0,0
9,9,22,18.8,0.013356018,1.185,0,0
9,9,23,19,0.013641514,1.186,0,0
9,9,24,18.3,0.013082617,1.19,0,0
9,10,1,18.3,0.013054158,1.189,1,150
9,10,2,18.3,0.013054158,1.189,0,0
9,10,3,18.3,0.013109023,1.188,0,0
9,10,4,17,0.012095325,1.196,0,0
9,10,5,16.9,0.012017388,1.196,0,0
9,10,6,16.8,0.011951904,1.196,0,0
9,10,7,17.7,0.012599421,1.193,0,0
9,10,8,17.7,0.01258674,1.194,0,0
9,10,9,18.5,0.013293435,1.19,0,0
9,10,10,18.5,0.013071792,1.189,0,0
9,10,11,18.5,0.01278042,1.187,0,0
9,10,12,19,0.012877839,1.181,0,0
9,10,13,19.2,0.012305054,1.174,2,180
9,10,14,19.8,0.013398239,1.174,4,150
9,10,15,20.5,0.014050931,1.17,3,160
9,10,16,19.5,0.01334888,1.176,3,150
9,10,17,19,0.012905385,1.179,3,150
9,10,18,18.6,0.012642795,1.182,3,160
9,10,19,18.6,0.012754122,1.184,4,150
9,10,20,18.2,0.012611187,1.189,3,180
9,10,21,17.5,0.012246512,1.195,1,160
9,10,22,16.5,0.011455993,1.202,0,0
9,10,23,16.8,0.011809138,1.201,2,130
9,10,24,16.6,0.011739138,1.203,1,90
9,11,1,16.7,0.011773922,1.202,0,0
9,11,2,16.7,0.011815415,1.202,0,0
9,11,3,16.6,0.011709403,1.201,0,0
9,11,4,16.5,0.0116335,1.202,0,0
9,11,5,16.5,0.011686671,1.201,0,0
9,11,6,16.5,0.011686671,1.201,0,0
9,11,7,16.5,0.011686671,1.201,1,30
9,11,8,17,0.012058989,1.199,0,0
9,11,9,18.1,0.01284783,1.194,0,0
9,11,10,18.4,0.013140473,1.192,0,0
9,11,11,18.2,0.012985697,1.192,2,40
9,11,12,17.9,0.012766118,1.195,0,0
9,11,13,17.9,0.012737304,1.194,0,0
9,11,14,18.4,0.013166945,1.19,0,0
9,11,15,18.3,0.012916063,1.189,2,190
9,11,16,16.7,0.011631679,1.198,2,180
9,11,17,17.4,0.012232953,1.193,2,220
9,11,18,16.4,0.011569656,1.201,2,180
9,11,19,15.5,0.010619776,1.204,2,170
9,11,20,15,0.010164264,1.208,8,210
9,11,21,14.5,0.009823431,1.211,5,210
9,11,22,14,0.00948264,1.215,4,200
9,11,23,14,0.009472802,1.216,5,240
9,11,24,14,0.009688653,1.217,0,0
9,12,1,13.8,0.009559038,1.218,3,210
9,12,2,13.8,0.009568768,1.216,2,240
9,12,3,13.5,0.009367469,1.219,5,240
9,12,4,13.5,0.009367469,1.219,5,240
9,12,5,13.5,0.009377005,1.218,3,230
9,12,6,13.5,0.009377005,1.218,4,210
9,12,7,13.2,0.009179278,1.221,3,210
9,12,8,13,0.009055667,1.222,1,240
9,12,9,13.2,0.009169951,1.222,4,190
9,12,10,13.5,0.009142664,1.22,2,200
9,12,11,13.5,0.009019262,1.219,3,220
9,12,12,13.2,0.008635534,1.218,4,200
9,12,13,13.5,0.008946515,1.217,2,200
9,12,14,13.5,0.009171205,1.216,2,140
9,12,15,13.5,0.009171205,1.216,2,220
9,12,16,13.1,0.008920943,1.219,3,220
9,12,17,13.1,0.008920943,1.219,4,230
9,12,18,13,0.008859301,1.219,6,230
9,12,19,13,0.008850084,1.22,4,200
9,12,20,12.5,0.008342404,1.221,6,220
9,12,21,12.4,0.008324054,1.222,5,210
9,12,22,12.5,0.008538735,1.224,5,210
9,12,23,11.9,0.008064859,1.226,4,200
9,12,24,12,0.008245469,1.227,3,210
9,13,1,11.6,0.007812243,1.227,2,200
9,13,2,11.9,0.008064859,1.226,2,190
9,13,3,11.9,0.008064859,1.226,3,200
9,13,4,12.5,0.008351313,1.22,2,240
9,13,5,13,0.008859301,1.219,3,260
9,13,6,12.9,0.00867477,1.219,2,270
9,13,7,13.2,0.00877743,1.216,0,0
9,13,8,14,0.00961609,1.215,0,0
9,13,9,14.5,0.010029669,1.213,0,0
9,13,10,15,0.010360183,1.211,0,0
9,13,11,15,0.010071185,1.209,0,0
9,13,12,15.3,0.010208455,1.205,3,360
9,13,13,15.8,0.010741984,1.203,3,330
9,13,14,16,0.011023422,1.201,4,260
9,13,15,16.5,0.01144962,1.198,6,290
9,13,16,16.7,0.011542977,1.193,5,30
9,13,17,16.8,0.011578556,1.193,3,30
9,13,18,16.7,0.011335792,1.192,2,60
9,13,19,16.7,0.011311994,1.194,1,30
9,13,20,16.8,0.011347399,1.193,0,0
9,13,21,16.5,0.011147957,1.196,0,0
9,13,22,16.3,0.011121717,1.199,0,0
9,13,23,17,0.011988034,1.197,0,0
9,13,24,17.1,0.012107773,1.197,0,0
9,14,1,17.2,0.012186449,1.197,0,0
9,14,2,17,0.012029552,1.198,0,0
9,14,3,16.5,0.011615442,1.199,0,0
9,14,4,16.2,0.011442892,1.2,0,0
9,14,5,16.3,0.011476255,1.199,2,240
9,14,6,16.4,0.011592962,1.199,0,0
9,14,7,16.4,0.011622764,1.2,0,0
9,14,8,16.6,0.011732971,1.199,0,0
9,14,9,16.7,0.011839094,1.2,0,0
9,14,10,17.1,0.01213714,1.199,0,0
9,14,11,17.5,0.012246512,1.195,1,90
9,14,12,17.5,0.012051345,1.192,0,0
9,14,13,17.5,0.012051345,1.192,0,0
9,14,14,17,0.011460951,1.192,2,240
9,14,15,17.5,0.011856347,1.189,0,0
9,14,16,18.5,0.012695687,1.182,0,0
9,14,17,17.5,0.011951861,1.189,0,0
9,14,18,17.5,0.011993363,1.189,0,0
9,14,19,17.3,0.011904218,1.192,0,0
9,14,20,17,0.011656108,1.195,0,0
9,14,21,17,0.011656108,1.195,0,0
9,14,22,17,0.011656108,1.195,0,0
9,14,23,17,0.011656108,1.195,1,360
9,14,24,17,0.011656108,1.195,1,360
9,15,1,16.7,0.011424415,1.196,2,10
9,15,2,16.6,0.011348079,1.197,3,360
9,15,3,16.5,0.011283895,1.196,3,20
9,15,4,16.5,0.011295629,1.195,4,20
9,15,5,18,0.012704964,1.187,4,20
9,15,6,18,0.012704964,1.187,4,200
9,15,7,18.6,0.013377498,1.185,3,10
9,15,8,19,0.013710874,1.184,2,30
9,15,9,19,0.013655319,1.185,2,360
9,15,10,19.5,0.014183319,1.183,0,0
9,15,11,20,0.014446433,1.177,1,360
9,15,12,19.6,0.014106641,1.181,0,0
9,15,13,19.8,0.0144708,1.18,0,0
9,15,14,20,0.014670342,1.177,0,0
9,15,15,20,0.014601498,1.176,0,0
9,15,16,20.2,0.014761909,1.173,2,360
9,15,17,20,0.014574523,1.174,0,0
9,15,18,20,0.014658182,1.175,0,0
9,15,19,20,0.01470002,1.175,0,0
9,15,20,17.7,0.012567223,1.187,4,230
9,15,21,17.5,0.012114135,1.186,7,210
9,15,22,16.5,0.010822544,1.189,3,120
9,15,23,17.6,0.01239001,1.188,2,90
9,15,24,16.3,0.01108529,1.193,3,180
9,16,1,17,0.012144114,1.191,3,150
9,16,2,17.2,0.012301998,1.19,2,120
9,16,3,16.5,0.011549994,1.192,3,180
9,16,4,16.7,0.011898706,1.194,4,210
9,16,5,16.6,0.011821881,1.194,4,210
9,16,6,15,0.010032288,1.198,3,210
9,16,7,14.5,0.009390609,1.2,3,210
9,16,8,14,0.009140433,1.203,5,230
9,16,9,14.5,0.009051184,1.198,3,210
9,16,10,15.3,0.009386038,1.193,5,220
9,16,11,15.4,0.009168692,1.191,6,210
9,16,12,15.5,0.00870549,1.186,7,210
9,16,13,16,0.008860881,1.181,8,220
9,16,14,17,0.0096145,1.176,5,180
9,16,15,17.1,0.009774671,1.176,7,170
9,16,16,17.4,0.010547214,1.179,5,180
9,16,17,17.4,0.010753766,1.18,4,160
9,16,18,17,0.010439022,1.182,3,150
9,16,19,17,0.011253842,1.19,4,160
9,16,20,15.8,0.01095998,1.203,2,180
9,16,21,14.7,0.010340416,1.212,0,0
9,16,22,14.5,0.010039886,1.211,2,90
9,16,23,14.5,0.010153483,1.214,1,120
9,16,24,13.2,0.009312099,1.221,0,0
9,17,1,12.3,0.008848682,1.226,0,0
9,17,2,13.7,0.009710505,1.219,0,0
9,17,3,13.4,0.009519746,1.22,0,0
9,17,4,14.1,0.009980128,1.215,0,0
9,17,5,14.2,0.010056116,1.214,0,0
9,17,6,14.2,0.010056116,1.214,1,360
9,17,7,14.4,0.010189323,1.212,2,360
9,17,8,14.3,0.010112418,1.214,0,0
9,17,9,13.6,0.009234704,1.216,0,0
9,17,10,14.9,0.009682912,1.205,0,0
9,17,11,18,0.010761939,1.18,0,0
9,17,12,18,0.010184056,1.175,0,0
9,17,13,18.2,0.010485283,1.174,0,0
9,17,14,20.7,0.013169553,1.163,3,150
9,17,15,21.4,0.014620529,1.164,3,160
9,17,16,20.1,0.013035298,1.169,3,140
9,17,17,18,0.01037467,1.174,3,130
9,17,18,19.4,0.012302038,1.173,2,120
9,17,19,18.5,0.0124345,1.185,2,210
9,17,20,17,0.011744363,1.199,2,210
9,17,21,15.4,0.010433412,1.207,0,0
9,17,22,15.5,0.010700174,1.21,0,0
9,17,23,15.5,0.010700174,1.21,0,0
9,17,24,14,0.009884972,1.22,0,0
9,18,1,13.7,0.009691187,1.221,0,0
9,18,2,15,0.010566792,1.213,2,20
9,18,3,14.5,0.010019472,1.214,2,20
9,18,4,15,0.010370725,1.21,2,20
9,18,5,15,0.010381289,1.209,3,20
9,18,6,14.5,0.010039886,1.211,3,10
9,18,7,14.5,0.010029669,1.213,3,20
9,18,8,15.2,0.01050998,1.209,4,20
9,18,9,16.4,0.011214945,1.201,4,360
9,18,10,16.4,0.010541561,1.197,3,20
9,18,11,18.4,0.011093348,1.177,3,360
9,18,12,17.8,0.009568478,1.173,4,30
9,18,13,18.8,0.010536623,1.167,4,40
9,18,14,18,0.008729037,1.162,4,20
9,18,15,19,0.009980309,1.159,4,40
9,18,16,18.3,0.009399767,1.162,5,70
9,18,17,17.4,0.008834437,1.168,7,40
9,18,18,16.8,0.008532675,1.172,4,350
9,18,19,17,0.010402793,1.186,3,360
9,18,20,17.5,0.011624021,1.19,3,360
9,18,21,17.1,0.011431905,1.193,4,10
9,18,22,16.7,0.011193652,1.197,5,10
9,18,23,16.1,0.010826145,1.201,6,20
9,18,24,15.5,0.010308721,1.204,6,10
9,19,1,15.4,0.010237742,1.204,4,20
9,19,2,15.5,0.010308721,1.204,4,360
9,19,3,16.1,0.010826145,1.201,3,10
9,19,4,16,0.010887975,1.201,6,360
9,19,5,15.1,0.010120437,1.205,6,20
9,19,6,15.1,0.010120437,1.205,5,10
9,19,7,15.7,0.010669627,1.203,5,10
9,19,8,15.5,0.010319634,1.203,4,20
9,19,9,16.5,0.010628268,1.195,4,10
9,19,10,17.3,0.010943613,1.189,5,30
9,19,11,18,0.011175439,1.183,7,10
9,19,12,18.5,0.011508558,1.179,7,20
9,19,13,18.5,0.011190639,1.176,5,30
9,19,14,19.3,0.011605453,1.168,7,360
9,19,15,19.4,0.01179103,1.167,8,10
9,19,16,18.5,0.010610576,1.167,7,50
9,19,17,17.7,0.009867638,1.171,8,30
9,19,18,18.3,0.011186275,1.174,4,30
9,19,19,17.7,0.011466024,1.185,6,60
9,19,20,17.4,0.011627135,1.191,5,30
9,19,21,17.4,0.011668594,1.191,4,30
9,19,22,17.3,0.011659866,1.194,3,10
9,19,23,17,0.011466165,1.196,3,360
9,19,24,17,0.011549058,1.196,3,340
9,20,1,17,0.011631975,1.197,3,330
9,20,2,17.1,0.011805045,1.196,4,350
9,20,3,16.4,0.011226533,1.2,2,330
9,20,4,16.1,0.010961613,1.201,5,330
9,20,5,16.1,0.011014378,1.2,3,340
9,20,6,16,0.010899282,1.2,4,340
9,20,7,15.8,0.010700636,1.202,4,340
9,20,8,15.9,0.010814766,1.202,2,330
9,20,9,16.7,0.011028079,1.196,3,360
9,20,10,17.5,0.011404385,1.189,7,360
9,20,11,18,0.011408088,1.182,6,360
9,20,12,19.1,0.012549483,1.178,5,360
9,20,13,20,0.012957513,1.168,8,30
9,20,14,19.1,0.011968393,1.169,9,40
9,20,15,19.4,0.012469941,1.167,8,360
9,20,16,18.5,0.011698115,1.171,8,30
9,20,17,19,0.012558912,1.17,8,30
9,20,18,19,0.012988693,1.172,8,40
9,20,19,18.5,0.012749462,1.178,8,20
9,20,20,18.2,0.012370685,1.178,8,10
9,20,21,18.5,0.012735977,1.179,8,20
9,20,22,18.5,0.012860777,1.18,6,40
9,20,23,18.7,0.012990907,1.178,5,30
9,20,24,18.9,0.013289591,1.178,4,30
9,21,1,18.5,0.012860777,1.18,2,330
9,21,2,18.2,0.012773187,1.183,2,340
9,21,3,17.6,0.012444269,1.187,0,0
9,21,4,17.5,0.01252964,1.189,0,0
9,21,5,17.2,0.012218905,1.189,2,180
9,21,6,17.1,0.012085914,1.19,2,200
9,21,7,16.5,0.010285519,1.184,7,220
9,21,8,17.5,0.010846131,1.179,8,220
9,21,9,17.8,0.011005961,1.176,8,220
9,21,10,17.9,0.011157609,1.178,5,230
9,21,11,18.2,0.011198636,1.174,7,210
9,21,12,18.5,0.011243846,1.171,4,230
9,21,13,19,0.011480424,1.165,5,210
9,21,14,18.5,0.011050411,1.168,5,210
9,21,15,18.5,0.011257215,1.17,4,210
9,21,16,18.5,0.01146417,1.171,1,240
9,21,17,18.5,0.012293508,1.178,5,240
9,21,18,18,0.012497047,1.186,2,230
9,21,19,18,0.012704964,1.187,0,0
9,21,20,17.8,0.012249304,1.186,3,230
9,21,21,18,0.012691983,1.188,3,230
9,21,22,17.7,0.012528955,1.191,0,0
9,21,23,17.8,0.012597772,1.191,0,0
9,21,24,17.6,0.0124352,1.192,0,0
9,22,1,17.5,0.012271511,1.192,0,0
9,22,2,17.6,0.0124352,1.192,3,230
9,22,3,17.1,0.011953885,1.195,0,0
9,22,4,17.5,0.012491863,1.193,3,240
9,22,5,17.6,0.012572559,1.192,2,120
9,22,6,17.1,0.011966097,1.193,5,180
9,22,7,17.3,0.011833604,1.19,4,180
9,22,8,17,0.011419517,1.192,3,240
9,22,9,17.5,0.011856347,1.189,3,210
9,22,10,18,0.0118354,1.184,5,200
9,22,11,18.8,0.012385421,1.179,6,210
9,22,12,18.8,0.012302358,1.178,6,220
9,22,13,19.2,0.012443557,1.174,6,200
9,22,14,18,0.011213972,1.179,6,210
9,22,15,18.8,0.012385421,1.179,6,210
9,22,16,17,0.010633425,1.185,7,190
9,22,17,17,0.010633425,1.185,5,190
9,22,18,17.5,0.011441791,1.186,3,180
9,22,19,17.4,0.011569043,1.188,4,180
9,22,20,17,0.011324571,1.192,5,200
9,22,21,16.8,0.011075119,1.194,3,180
9,22,22,17,0.011436778,1.194,3,200
9,22,23,17,0.011424728,1.195,2,200
9,22,24,17,0.011507609,1.196,2,190
9,23,1,17,0.011631975,1.197,1,210
9,23,2,17,0.011714917,1.198,2,210
9,23,3,16.5,0.011260498,1.199,1,210
9,23,4,15.5,0.010526176,1.204,0,0
9,23,5,15.5,0.01073287,1.206,0,0
9,23,6,15.5,0.01073287,1.206,1,210
9,23,7,15.5,0.01073287,1.206,0,0
9,23,8,16,0.010959441,1.203,0,0
9,23,9,16.5,0.011124612,1.199,0,0
9,23,10,17.5,0.012026405,1.194,0,0
9,23,11,17,0.011217632,1.194,0,0
9,23,12,17.4,0.011614766,1.192,0,0
9,23,13,17.7,0.012075451,1.191,0,0
9,23,14,17.7,0.012254213,1.191,0,0
9,23,15,17.5,0.012009833,1.192,0,0
9,23,16,17.8,0.012501845,1.192,0,0
9,23,17,17.8,0.012639364,1.192,0,0
9,23,18,17.7,0.012545152,1.193,0,0
9,23,19,17.4,0.01229121,1.196,0,0
9,23,20,17.5,0.012454313,1.196,0,0
9,23,21,17.5,0.012466805,1.195,2,10
9,23,22,17.7,0.01258674,1.194,0,0
9,23,23,17.5,0.012342103,1.194,5,30
9,23,24,17.4,0.012303618,1.195,3,30
9,24,1,17.5,0.012425231,1.195,5,30
9,24,2,17.5,0.012425231,1.195,5,30
9,24,3,17.5,0.012450288,1.192,5,30
9,24,4,17.5,0.012491863,1.193,3,30
9,24,5,18,0.012900049,1.19,2,30
9,24,6,18,0.01248407,1.187,3,30
9,24,7,18,0.01248407,1.187,3,60
9,24,8,18,0.01227631,1.185,3,80
9,24,9,19,0.01332177,1.182,4,50
9,24,10,19,0.012988613,1.18,3,40
9,24,11,20,0.013805268,1.173,6,30
9,24,12,19.9,0.013519144,1.171,5,40
9,24,13,19.5,0.01294684,1.172,6,50
9,24,14,19.5,0.013169214,1.172,7,30
9,24,15,19.5,0.013252491,1.173,7,20
9,24,16,19.5,0.013252491,1.173,8,30
9,24,17,19.5,0.013377452,1.174,5,40
9,24,18,19.5,0.013377452,1.174,4,30
9,24,19,19.5,0.013585842,1.175,4,30
9,24,20,19.3,0.013448115,1.177,4,40
9,24,21,19.2,0.013428488,1.179,3,20
9,24,22,17.9,0.012193878,1.186,4,20
9,24,23,17.5,0.011868875,1.188,3,30
9,24,24,17.5,0.011868875,1.188,4,20
9,25,1,17.4,0.011788794,1.188,5,10
9,25,2,17,0.011473073,1.191,5,20
9,25,3,17.4,0.011801265,1.187,6,10
9,25,4,17.2,0.011849693,1.19,3,20
9,25,5,17,0.01169249,1.191,4,30
9,25,6,17,0.011704666,1.19,5,30
9,25,7,19.4,0.013732897,1.175,7,20
9,25,8,20,0.014281912,1.172,5,30
9,25,9,20,0.014490889,1.173,6,20
9,25,10,20,0.014616349,1.174,8,360
9,25,11,20.4,0.014951446,1.172,5,360
9,25,12,20.5,0.014754031,1.169,8,360
9,25,13,20,0.014296785,1.171,5,360
9,25,14,20,0.014422156,1.172,4,30
